domain,app,requirement,url
File Sharing,Transmission,"Prioritization to select which torrents, and which files inside those torrents, to download first",https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Supports Magnet links,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Selective downloading,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Optionally move torrents to a different folder when they finish downloading,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Encrypted peer connections,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Torrent file creation,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,A built-in web server so that users can control Transmission remotely via the web (using RPC or WebUI),https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Automatic port mapping (using UPnP/NAT-PMP),https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Fast Resume - with peer caching,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,"Blocklists for bad peers, periodically updated with the same bluetack peer list used by PeerGuardian and PeerBlock",https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Single listening port for all torrents,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Scheduled bandwidth limits,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Global and per-torrent bandwidth caps,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Sorting/filtering options,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,HTTPS tracker support,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,IPv6 support,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Transmission,Local Peer Discovery support,https://www.softpedia.com/get/Internet/File-Sharing/Transmission.shtml
File Sharing,Microsoft-SkyDrive,"Access your OneDrive right from Windows Explorerphotos, documents, and all your other important files.",https://www.softpedia.com/get/Internet/File-Sharing/Microsoft-SkyDrive.shtml
File Sharing,Microsoft-SkyDrive,Quickly add new files to OneDrive by dragging them to the OneDrive folder.,https://www.softpedia.com/get/Internet/File-Sharing/Microsoft-SkyDrive.shtml
File Sharing,Microsoft-SkyDrive,"Easily organize your files and folders in OneDrive, just like any other folder.",https://www.softpedia.com/get/Internet/File-Sharing/Microsoft-SkyDrive.shtml
File Sharing,Microsoft-SkyDrive,Connect back to your PC if you forget to put something in OneDrive.,https://www.softpedia.com/get/Internet/File-Sharing/Microsoft-SkyDrive.shtml
File Sharing,uTorrent-Turbo-Accelerator,Pleasant and easy to operate interface;,https://www.softpedia.com/get/Internet/File-Sharing/uTorrent-Turbo-Accelerator.shtml
File Sharing,uTorrent-Turbo-Accelerator,Automatically clears downloaded and incorrect files;,https://www.softpedia.com/get/Internet/File-Sharing/uTorrent-Turbo-Accelerator.shtml
File Sharing,uTorrent-Turbo-Accelerator,Automatically resumes paused downloads;,https://www.softpedia.com/get/Internet/File-Sharing/uTorrent-Turbo-Accelerator.shtml
File Sharing,uTorrent-Turbo-Accelerator,Operable by system tray icon for convenient and faster use;,https://www.softpedia.com/get/Internet/File-Sharing/uTorrent-Turbo-Accelerator.shtml
File Sharing,uTorrent-Turbo-Accelerator,Automatically searches for multiple sources at user-specified intervals;,https://www.softpedia.com/get/Internet/File-Sharing/uTorrent-Turbo-Accelerator.shtml
File Sharing,uTorrent-Turbo-Accelerator,Keeps configurations from last run and auto loads on start-up.,https://www.softpedia.com/get/Internet/File-Sharing/uTorrent-Turbo-Accelerator.shtml
File Sharing,Nero-MediaHome,"Now you can play music and video files instantly on any device in your home, without a second thought about format compatibility. Worry-free conversion of audio and video files lets you rest assured your favorite songs and vacation videos will be played back on any supported device, regardless of format. Automatic, on-the-fly transcoding in real time enables you to simply sit back and enjoy the show or sounds. Nero MediaHome will do the rest.",https://www.softpedia.com/get/Internet/File-Sharing/Nero-MediaHome.shtml
File Sharing,Nero-MediaHome,"Do you have so much digital media saved on your PC, Laptop, and the hard drive of your game console that its hard to keep your files in order? With Nero MediaHome, organizing digital media files has never been easier! With intuitive categorization features for TV channels, collections, music, photos, and videos, Nero MediaHome gives you full control over hundreds and even thousands of your personal media files. Stream your favorite music, videos, photos, and TV shows to compatible devices throughout your connected home, including to your Xbox 360 and PLAYSTATION 3 game consoles.",https://www.softpedia.com/get/Internet/File-Sharing/Nero-MediaHome.shtml
File Sharing,Nero-MediaHome,"Want to watch your favorite TV program someplace in your home other than your living room? Stream live TV around your home and even outdoors with wireless streaming features in Nero MediaHome. With simple network configurations and the appropriate devices, you can watch your favorite shows as they happen anywhere in your home!",https://www.softpedia.com/get/Internet/File-Sharing/Nero-MediaHome.shtml
File Sharing,Nero-MediaHome,"Now enjoy your favorite songs no matter where you are, throughout your home! Nero MediaHome lets you stream your favorite songs from the hard drive of your PC to any room in the house. Plus choose from a variety of web radio stations and customized multimedia podcasts.",https://www.softpedia.com/get/Internet/File-Sharing/Nero-MediaHome.shtml
File Sharing,qBittorrent,Simultaneous download of multiple torrents,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Integrated torrent search engine,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Integrated RSS feed reader and downloader,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Good internationalization,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,"DHT, PeX, Encryption, LSD, UPnP, NAT-PMP, TP",https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,"Cross platform (Linux, Mac Os, Windows)",https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Very lightweight,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Torrent queueing and prioritizing,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,"Control over files in a torrent (filtering, prioritizing)",https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Nice Torrent-like interface with Qt4 toolkit (qBittorrent v2.x),https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,IP filtering (eMule dat files or PeerGuardian files),https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Peer display with country and hostname resolution (qBittorrent v2.x),https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Advanced control over torrent trackers (qBittorrent v2.x),https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Closest open source equivalent to Torrent (qBittorrent v2.x),https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Torrent creation tool,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,qBittorrent,Remote control through Secure Web User Interface,https://www.softpedia.com/get/Internet/File-Sharing/qBittorrent.shtml
File Sharing,eMule-Xtreme,"Maella Bandwidthcontrol, caculates the real Overhead",https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,NAFC (network adapter feedback control),https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,advanced Uploadbandwidththrottler with adjustable slotspeed,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Xtreme Downloadmanager for a clever source-handling,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,improved Xtreme-Creditsystem,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Powerrelease with dynamic Hide OS,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,IP to country - shows country-flags,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Dynamic Leecher Protection (DLP),https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Multi-threaded disc access with threading-queue,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Xtreme Full Chunk,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Detects files already downloaded,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Shows downloaded History,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Process prio (you can select the process priority of Xtreme),https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Shows requested files,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Anti-Leecher-Feature,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Friendhandling from all windows,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Improved anti-failed uploadsessions,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,eMule-Xtreme,Allows Bandwidth Settings in,https://www.softpedia.com/get/Internet/File-Sharing/eMule-Xtreme.shtml
File Sharing,TorrenTopia,Search for .torrent files in the most popular search engines,https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,TorrenTopia,"Fully customizable user interface, with several skins included",https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,TorrenTopia,"Embedded web browser with links to the best .torrent sites, you can add your own favs too",https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,TorrenTopia,Create .torrent wizard to help you share your files with the rest of the community,https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,TorrenTopia,Details window to know everything about your downloads,https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,TorrenTopia,Powerful queue system: choose all you want to download and let it work by itself,https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,TorrenTopia,"Install directly in 5 languages: English, Spanish, Italian, German and French, it also includes: Polish and Dutch",https://www.softpedia.com/get/Internet/File-Sharing/TorrenTopia.shtml
File Sharing,Ares-Galaxy-Turbo-Accelerator,Interface is nice and accessible;,https://www.softpedia.com/get/Internet/File-Sharing/Ares-Galaxy-Turbo-Accelerator.shtml
File Sharing,Ares-Galaxy-Turbo-Accelerator,Interface is easy operable by a system tray icon;,https://www.softpedia.com/get/Internet/File-Sharing/Ares-Galaxy-Turbo-Accelerator.shtml
File Sharing,Ares-Galaxy-Turbo-Accelerator,Completed and bad files are cleared automatically;,https://www.softpedia.com/get/Internet/File-Sharing/Ares-Galaxy-Turbo-Accelerator.shtml
File Sharing,Ares-Galaxy-Turbo-Accelerator,Searches more sources at user-specified periods;,https://www.softpedia.com/get/Internet/File-Sharing/Ares-Galaxy-Turbo-Accelerator.shtml
File Sharing,Ares-Galaxy-Turbo-Accelerator,Automatically resumes paused downloads;,https://www.softpedia.com/get/Internet/File-Sharing/Ares-Galaxy-Turbo-Accelerator.shtml
File Sharing,Ares-Galaxy-Turbo-Accelerator,Configuration from last run is saved and auto loads on start-up.,https://www.softpedia.com/get/Internet/File-Sharing/Ares-Galaxy-Turbo-Accelerator.shtml
File Sharing,Transmission-Remote-GUI,uTorrent-like interface,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Multilingual user interface,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Torrents filtering by status and tracker,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Resolving of peer's host name and country,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Displaying of peer's country flag,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Tray icon and balloon tooltips when download is complete,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Association with .torrent files,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Selectable download folder when adding a new torrent,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Select files to download,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Choose files priority,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,View details about connected peers,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Full information about each torrent,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Per torrent options,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,Transmission-Remote-GUI,Trackers details,https://www.softpedia.com/get/Internet/File-Sharing/Transmission-Remote-GUI.shtml
File Sharing,DC-Acceleration-Patch,Automatically resumes paused downloads;,https://www.softpedia.com/get/Internet/File-Sharing/DC-Acceleration-Patch.shtml
File Sharing,DC-Acceleration-Patch,Finds more sources at user-specified intervals;,https://www.softpedia.com/get/Internet/File-Sharing/DC-Acceleration-Patch.shtml
File Sharing,DC-Acceleration-Patch,Configuration from last run is saved and auto loads on start-up;,https://www.softpedia.com/get/Internet/File-Sharing/DC-Acceleration-Patch.shtml
File Sharing,DC-Acceleration-Patch,Interface is easy to use and good-looking;,https://www.softpedia.com/get/Internet/File-Sharing/DC-Acceleration-Patch.shtml
File Sharing,DC-Acceleration-Patch,Finished and wrong files are cleaned automatically;,https://www.softpedia.com/get/Internet/File-Sharing/DC-Acceleration-Patch.shtml
File Sharing,DC-Acceleration-Patch,Interface is easy operable by a system tray icon,https://www.softpedia.com/get/Internet/File-Sharing/DC-Acceleration-Patch.shtml
File Sharing,Tixati,"detailed user interface, with views of individual peers, detailed bitfield graphs, and bandwidth usage charting",https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Tixati,"highly flexible bandwidth throttling, including trading/seeding share adjustment and adjustable priority for individual transfers and peers",https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Tixati,efficient peer choking / unchoking algorithms to ensure fast downloads,https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Tixati,easy to create and seed new transfers,https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Tixati,"peer, transfer, and system-wide event logging with adjustable detail level and backscroll size",https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Tixati,"move downloaded files to new filesystem location while transfer is in progress, even to different partition",https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Tixati,full DHT (Distributed Hash Table) implementation including detailed message traffic charting,https://www.softpedia.com/get/Internet/File-Sharing/Tixati.shtml
File Sharing,Zultrax,Free - Zultrax is fully free. We could use a contribution from you if you like the program but do not obligate it.,https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,Zultrax,"Clean - No adware, no spyware, no bundles. Zultrax doesn't install any garbage and does not modify your registry.",https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,Zultrax,Fast  Zultrax delivers vastly improved searching and downloading of files over a more secure network.,https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,Zultrax,Safe  Zultrax supports two networks amongst which the ZEPP network. ZEPP offers the best privacy protection currently available on a P2P network.,https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,Zultrax,Stable - Zultrax doesn't crash or give problems. It just does its work.,https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,Zultrax,Smart - The Zultrax kernel contains advanced state of the art P2P technology.,https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,Zultrax,Silent - Zultrax keeps an eye on your CPU usage and adapts to it. On this way Zultrax does not slow down your machine.,https://www.softpedia.com/get/Internet/File-Sharing/Zultrax.shtml
File Sharing,TVTrigger,Listings,https://www.softpedia.com/get/Internet/File-Sharing/TVTrigger.shtml
File Sharing,TVTrigger,Keeps you updated with new shows added,https://www.softpedia.com/get/Internet/File-Sharing/TVTrigger.shtml
File Sharing,TVTrigger,Featured shows (Shows we recommend),https://www.softpedia.com/get/Internet/File-Sharing/TVTrigger.shtml
File Sharing,Dukto,Clean interface,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,No server or internet connection needed,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Zero configuration,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,High speed batch file transfer,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Logging transfers,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Send and receive text snippets,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Open received files directly from the application,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Taskbar integration,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Progress and transfer indicator,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Show your IP addresses on the IP connection page,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Full Unicode support,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Dukto,Metro style UI,https://www.softpedia.com/get/Internet/File-Sharing/Dukto.shtml
File Sharing,Halite,Managed torrent queue system,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Disk cache and Magnet URI support,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Trackerless torrents (using the Mainline kademlia DHT protocol).,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Torrent style multi-tracker announcing,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,IP filtering with eMule style ipfilter.dat import,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Protocol Encryption support,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Super-seeding.,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Minimize to tray with transfer rate summary,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Full Unicode support through UTF-8 and native Windows wide-char strings,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Login support where tracker requires it,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Ability to edit trackers specified in the torrent and to create torrent files,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Port randomisation and forwarding (UnPlug and Play or NAT-PMP).,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Transfer rate and connection limits both global and per-torrent,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Halite,Shutdown scheduler,https://www.softpedia.com/get/Internet/File-Sharing/Halite.shtml
File Sharing,Easy-File-Sharing-Web-Server,"Easy to use, Simple installation that will have you up and running in minutes.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,Implicit SSL connection support.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,Instantly runs a complete ftp server on your PCs - does not need to install any other program.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,"Supports all basic FTP commands, passive mode.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,"Support of virtual folders, Groups, and Online users.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,Full ftp commands and access logs are available and can be saved to file.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,"Have a built-in IP Filter, supports banning/unbanning IP address, securely.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,Download/upload speed limitation available for the user.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,"Support of resume failed transfers, large file(>4GB) download/upload.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,Can run as a Windows NT service.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,Easy-File-Sharing-Web-Server,"No spyware, adware or other unwanted extra programs.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-File-Sharing-Web-Server.shtml
File Sharing,BitTorrent-Acceleration-Tool,Capable of high acceleration rate (up to 300%),https://www.softpedia.com/get/Internet/File-Sharing/BitTorrent-Acceleration-Tool.shtml
File Sharing,BitTorrent-Acceleration-Tool,Will do the job with minimum user intervention,https://www.softpedia.com/get/Internet/File-Sharing/BitTorrent-Acceleration-Tool.shtml
File Sharing,BitTorrent-Acceleration-Tool,User-friendly interface,https://www.softpedia.com/get/Internet/File-Sharing/BitTorrent-Acceleration-Tool.shtml
File Sharing,BitTorrent-Acceleration-Tool,Low resource consumption,https://www.softpedia.com/get/Internet/File-Sharing/BitTorrent-Acceleration-Tool.shtml
File Sharing,BitTorrent-Acceleration-Tool,Can run as a tray icon,https://www.softpedia.com/get/Internet/File-Sharing/BitTorrent-Acceleration-Tool.shtml
File Sharing,Shareaza-Turbo-Accelerator,Interface is easy to use and good-looking,https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,Shareaza-Turbo-Accelerator,Finds more sources at user-specified intervals,https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,Shareaza-Turbo-Accelerator,Interface is easy operable by a system tray icon,https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,Shareaza-Turbo-Accelerator,"Clean and free, without any adware or spyware",https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,Shareaza-Turbo-Accelerator,Configuration from last run is saved and auto loads on start-up,https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,Shareaza-Turbo-Accelerator,Automatically resumes paused downloads,https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,Shareaza-Turbo-Accelerator,Finished and wrong files are cleaned automatically,https://www.softpedia.com/get/Internet/File-Sharing/Shareaza-Turbo-Accelerator.shtml
File Sharing,eDonkey-Acceleration-Patch,Finds more sources at user-specified intervals;,https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,eDonkey-Acceleration-Patch,Configuration from last run is saved and auto loads on start-up;,https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,eDonkey-Acceleration-Patch,"Clean and free, without any adware or spyware;",https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,eDonkey-Acceleration-Patch,Finished and wrong files are cleaned automatically;,https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,eDonkey-Acceleration-Patch,Automatically resumes paused downloads;,https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,eDonkey-Acceleration-Patch,Interface is easy to use and good-looking;,https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,eDonkey-Acceleration-Patch,Interface is easy operable by a system tray icon,https://www.softpedia.com/get/Internet/File-Sharing/eDonkey-Acceleration-Patch.shtml
File Sharing,NetDrive,Cloud storage as hard disk,https://www.softpedia.com/get/Internet/FTP-Clients/NetDrive.shtml
File Sharing,NetDrive,Secure file transfer,https://www.softpedia.com/get/Internet/FTP-Clients/NetDrive.shtml
File Sharing,NetDrive,WebDAV/FTP for NAS and enterprise servers,https://www.softpedia.com/get/Internet/FTP-Clients/NetDrive.shtml
File Sharing,PowerFolder,Document backup,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,FTP replacement,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,"Distribute documents to customers, partners and colleagues",https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,Exchange documents with internal and external users,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,Edit documents,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,Infrastructure solution within your company,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,Infrastructure solution between branches and companies,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,Closed data exchange environment without external connection,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,PowerFolder,Platform for the Cloud service provider,https://www.softpedia.com/get/Internet/File-Sharing/PowerFolder.shtml
File Sharing,BearShare-Ultra-Accelerator,Automatically searches for more sources at user-specified intervals,https://www.softpedia.com/get/Internet/File-Sharing/BearShare-Ultra-Accelerator.shtml
File Sharing,BearShare-Ultra-Accelerator,Minimizes into the system tray for faster and easier operation,https://www.softpedia.com/get/Internet/File-Sharing/BearShare-Ultra-Accelerator.shtml
File Sharing,BearShare-Ultra-Accelerator,Automatically resumes paused downloads,https://www.softpedia.com/get/Internet/File-Sharing/BearShare-Ultra-Accelerator.shtml
File Sharing,BearShare-Ultra-Accelerator,Saves configurations from last run and auto loads on start-up,https://www.softpedia.com/get/Internet/File-Sharing/BearShare-Ultra-Accelerator.shtml
File Sharing,BearShare-Ultra-Accelerator,Automatically clears downloaded and wrong files,https://www.softpedia.com/get/Internet/File-Sharing/BearShare-Ultra-Accelerator.shtml
File Sharing,BearShare-Ultra-Accelerator,Shutdown when all downloads finished,https://www.softpedia.com/get/Internet/File-Sharing/BearShare-Ultra-Accelerator.shtml
