domain,app,requirement,url
Web Browser,Mozilla-Fennec,accelerated,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,security (e.g. how does the user know the site is secure?),https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,tabbed browsing,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,spatial navigation - keyboard shortcuts,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,ssr (single column display),https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,fit to width,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,fit to height,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,scrollbar-free layout,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,viewport meta tag,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,breakpad for ARM,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,virtual keyboard,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,text input - password/input manager + native integration,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,low memory handlers,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,start page,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,basic navigation/UI design,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,localization,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,text layout,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,send page/URL,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,device integration through Javascript,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,"determine build profile (simple, basic) and what needs to be removed/added",https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,Mozilla-Fennec,radical new UI,https://www.softpedia.com/get/Internet/Browsers/Mozilla-Fennec.shtml
Web Browser,AOL-Explorer,"AOL Explorer attaches easy-to-see tabs to browser windows so you can find and get to the window you want in a snap. It lets you ""keep tabs"" on your Internet experience. Watch a demo of Tabbed Browsing",https://www.softpedia.com/get/Internet/Browsers/AOL-Explorer.shtml
Web Browser,AOL-Explorer,"AOL Explorer transfers your favorite website links from IE, and lets you access them from a ""Portable Favorites Folder."" This way, you can tap into your favorite sites on any machine using your AOL or AIM Screen name by simply going to http://favorites.aol.com",https://www.softpedia.com/get/Internet/Browsers/AOL-Explorer.shtml
Web Browser,AOL-Explorer,"AOL allows you to customize the look and feel of your browser. You might want to try the Midnight theme, or check out Bubble Gum or Kickflip. Choose from any of our sixteen themes to add bling to your browser",https://www.softpedia.com/get/Internet/Browsers/AOL-Explorer.shtml
Web Browser,AOL-Explorer,"You can now take the Side Panels in AOL Explorer and put them right onto your desktop. Take your Feeds Panel, Journals Panel, or whatever and have it right at your fingertips. Best of all, you can keep them open even when AOL Explorer has been closed. You are never far from the latest breaking events, blogs and general information",https://www.softpedia.com/get/Internet/Browsers/AOL-Explorer.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,It can open one or more local files and/or URLs in all installed versions of Mozilla Firefox with a single click,https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,"It can appear in the context menu of Windows Explorer, so a file can be opened in every installed version of Mozilla Firefox directly",https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,It can display the version number of Mozilla Firefox in the titlebar,https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,"It includes a number of window resizing options for the Web Developer add-on, settings for all common resolutions like 800x600, 1024x768, 1280x1024, 1440x900 and 1600x1200 are included",https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,"It can be installed for all users, so its available for everyone",https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,"It can be installed and used silently, its possible to create an unattended installation and use all functions using command line parameters",https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Utilu-Mozilla-Firefox-Collection,"It even works under the most restricted user accounts after installation, only the installation needs to be done by someone with Administrator privileges",https://www.softpedia.com/get/Internet/Browsers/Utilu-Mozilla-Firefox-Collection.shtml
Web Browser,Vivaldi,We are all absolutely unique and we want different things. Vivaldi web browser lets you do things your way by adapting to you and not the other way around.,https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,"Are you a keyboard person? Then Vivaldi is your delight. Quick Commands let you search through open tabs, bookmarks, history, settings and more with one single keyboard shortcut. Quick commands menu is highly customizable allowing you to create your own commands and run them instantly.",https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,"Tired of unorganized tabs in your browser? Let the mess be cleaned up with Vivaldi. Organize your tabs using Tab stacks, a feature that you will fall in love with.",https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,"Take notes and add screen shots of web pages while browsing, store attachments and add URLs to easily organize and locate it later.",https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,One of the things that makes Vivaldi unique is that it is built on modern web technologies. We use JavaScript and React to create the user interface with the help of Node.js and a long list of NPM modules. Vivaldi is the web built with the web.,https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,"Vivaldi s color scheme will adapt as you browse the web, much like a chameleon adapts to its surroundings. A clean and modern look complements the content. Facebook turns Vivaldi blue, The Verge will make it orange  If you so wish.",https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,Say goodbye to tab-cycling through web page content now. You can move in every axis using the arrow keys. Get faster anywhere on the web page using your keyboard.,https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,"How many bookmarks do you have in your browser? 56, 225, or 1056? If you use bookmarks a lot, you have come to the right place!",https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Vivaldi,"Web Panels allow you to view websites as a panel on the sidebar of your Vivaldi browser. Read news, follow conversations on social media, chat with your friends and much more, while using the main browser window separately.",https://www.softpedia.com/get/Internet/Browsers/Vivaldi.shtml
Web Browser,Voidonic-Youtube-Browser,"Cached searches for faster experience (with bypass cache option),",https://www.softpedia.com/get/Internet/Browsers/Voidonic-Youtube-Browser.shtml
Web Browser,Voidonic-Youtube-Browser,"Automatically saves all viewed videos,",https://www.softpedia.com/get/Internet/Browsers/Voidonic-Youtube-Browser.shtml
Web Browser,Voidonic-Youtube-Browser,"Displays video title and description,",https://www.softpedia.com/get/Internet/Browsers/Voidonic-Youtube-Browser.shtml
Web Browser,Voidonic-Youtube-Browser,Auto launches VLC to view video while downloading.,https://www.softpedia.com/get/Internet/Browsers/Voidonic-Youtube-Browser.shtml
Web Browser,Orca-Browser,"Orca Browser can save users' bookmarks, RSS Feeds, configurations or web passwords etc, in Orca online storage. In this way, users can access their personal data from anywhere, office, home or an Internet cafe, and don't need to worry about losing those data when re-install windows.",https://www.softpedia.com/get/Internet/Browsers/Orca-Browser.shtml
Web Browser,Orca-Browser,"Help users to memorize web passwords, and fill passwords for users with one click. Flash Animation Filter: More than 85% of all flash animations on web pages are advertising, and normally take up to 90% of the size of the page you're visiting. With Orca Browser you can save the bandwidth by blocking the download of these flash files with just one easy click.",https://www.softpedia.com/get/Internet/Browsers/Orca-Browser.shtml
Web Browser,Orca-Browser,"Easily eliminate unwanted AD banners and pop-up pages automatically with just one click. Built-in RSS/ATOM Reader: Orca Browser has a built-in RSS/ATOM Reader, which allows you to read RSS/ATOM feeds just like browsing web pages. And you can also keep your favorite feeds as bookmarks.",https://www.softpedia.com/get/Internet/Browsers/Orca-Browser.shtml
Web Browser,Orca-Browser,"Safe Recovery: If Orca Browser is closed improperly, all open web pages are saved and will be automatically reopened at next startup.",https://www.softpedia.com/get/Internet/Browsers/Orca-Browser.shtml
Web Browser,Lunascape,"Lunascape is the first browser in the world that contains both Internet Explorer and Gecko(Firefox) engines, and support most of IE toolbars, plug-ins or extensions. You think that ""Gecko is faster and safer""? Or you think ""IE is more universal""? Lunascape is both!",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,Want to subscribe to a RSS feed? Just drag&drop it in your Favorites(Bookmarks) and Lunascape will provide you the last news automatically.,https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Just like looking at an electrical bulletin board, RSS ticker displays News one after another. Drag & drop is the only step you have to take to register new RSS.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,InfoView mode dramatically increases efficiency of RSS news and blogs reading. You don't have to visit to the site each time to get information.,https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Quick Customize, with variety of plug-ins",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Lunascape is the first browser to support multiple sidebar plug-ins(add-ons) for Internet Explorer at the same time. Lunascape itself has more than 100 functions implemented, but it also supports Internet Explorer toolbars plugins for people who are used to. Lunascape also uses Gecko Engine, so it supports some of Firefox, Netscape or Mozilla extensions and plug-ins.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Lunascape contains a Setting Bar, which is the tool that makes easier the management of Favorites, Design, Switching, etc. You can add your own settings by drag & dropping items into the Setting Tree.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Lunascape contains various search engines from the beginning, so you can perform a Web search easily.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Type desired keyword in the search bar, choose your search engine, and hit enter.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Lunascape produces high quality Skins that can be installed very quickly and easily. When installing a new Skin, only the appearence of the browser will change; Speed and features remain the same.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"In Lunascape, you can turn off images, videos, scripts, Java, ActiveX and all sort of web functionalities that may be dangerous for non-experimented users. All those security settings can be setup for each of your Favorites",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Have you ever thought that Internet Explorer Favorites are not convenient to use? Lunascape has been evaluated as one of the browsers that have the most useful Favorites organizing system. For each Favorite, you can setup a security level, add comments, choose color, etc.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,Auto-sorting by use frequencyFavorites you use the most will display automatically on top of the list,https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Without opening the corresponding page, news, blogs, etc. recorded in your Favorites will be automatically updated in real-time as RSS feeds. Title of the Favorites also are updated! (RSS, Podcasts are supported)",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"In Lunascape, you can block popup ads that disrupt your Web browsing. You can also, of course, allow some sites to display popups by specifying their URL.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Choose ""Block Popup"" from ""Security"" menu",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Having hard time remembering your IDs and passwords? By using RoboForm toolbar, you don't have to type in IDs and passwords each time. The system will fill them in automatically by just one click.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Install RoboForm from ""Extension"" in ""Tool bar"" menu",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Lunascape provides a very useful function to switch between proxies very easily. Add proxy by drag&dropping it into your Setting Tree, on Setting Bar, and select the proxy that you want to use.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Other than those on above, Lunascape has hundreds of functions that raise efficiency of Web surfing.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Lunascape,"Mouse Gesture is a technology that permits you to drive most of Lunascape commands with your mouse. When surfing on the web, just click the Right button of your mouse, and while holding the right-click, move your mouse in one of the following directions : left, right, up, down, or a combination of these directions. Then, when you release the right button, a command that corresponds to the combination you have done will be executed.",https://www.softpedia.com/get/Internet/Browsers/Lunascape.shtml
Web Browser,Epic-Browser,Built on the latest Mozilla similar to Firefox.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Tweaked for Speed.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Faster Browsing. Faster Downloads.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Malicious Website Warnings: We'll warn you if you,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,are about to visit a website known to host viruses.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Get protection against over 3 million malicious sites.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Personalize Epic. Epic is the first browser to offer full-screen wallpaper images.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,"With one-click in any text-box, start typing in any of 12 Indian languages. Type how the word sounds in English, and Epic will convert it to the Indic language",https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Live Cricket Scores. Top Albums. News from 200 Leading Sources. Regional and Hindi Language News. Events. Even a Daily Joke.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,"In the India Sidebar, watch 18 different live tv stations, watch tv shows from over 40 channels and hundreds of films in 7 different languages!",https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Choose from thousands of radio stations across hundreds of music genres. Get desktop alerts for each new song played!,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,No Browsing Reports. We don't store your browser,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,or search data Ever.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Create quick notes or documents in English & Indian,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,languages instantly in our light-weight Epic Write.,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,Don't miss a beat. Get instant desktop alerts for,https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Epic-Browser,"new tweets, e-mails and facebook posts.",https://www.softpedia.com/get/Internet/Browsers/Epic-Browser.shtml
Web Browser,Sleipnir,"Sleipnir is designed to be completely customizable, and to be responsive to user expectations. Sleipnir is designed to maintain the same level of high performance no matter how much you customize it.",https://www.softpedia.com/get/Internet/Browsers/Sleipnir.shtml
Web Browser,Sleipnir,"No matter what plug-ins you decide to use, Sleipnir is designed to maintain the same high level of performance and responsiveness. It has been developed especially for Windows with performance in mind.",https://www.softpedia.com/get/Internet/Browsers/Sleipnir.shtml
Web Browser,Sleipnir,"You can change almost all functions as you want to. Customization may sound difficult, but it is actually very easy to understand and quite intuitive. With Sleipnir, you can easily change and customize almost any aspect of the browser. Even beginners can have a customized web-browsing experience with minimal effort.",https://www.softpedia.com/get/Internet/Browsers/Sleipnir.shtml
Web Browser,Sleipnir,"Users have come to expect their browser to support tabbed browsing, and Sleipnir has been designed from the ground up to provide the ultimate tabbed-browsing experience. With its advanced Window-View and Thumbnail functionality, Sleipnir is a breeze to use no matter how many tabs you have open.",https://www.softpedia.com/get/Internet/Browsers/Sleipnir.shtml
Web Browser,Sleipnir,"The vast majority of websites are designed for optimal viewing in Internet Explorer. Sleipnir uses the same Trident rendering engine as Internet Explorer, so it will display just about any web page perfectly.",https://www.softpedia.com/get/Internet/Browsers/Sleipnir.shtml
Web Browser,WebGoo,Faster Web Browser.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,You can Now With Webplayer Listen to The Music and to watch Films online With a browsing.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,"Now you don`t have to use the keyboard any more, with WebGoo on screen easy keyboard for you.",https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Browse your Internet Make your phone call at the same time.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,You can Search in more site.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Type a word in the Address bar and press Space to automatically add (http: //www.) and (.com) at both side of the site-name.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,"You can type the friendly name of a favorite page in the Address bar, and then select the page name in the AutoComplete list that appears.",https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,"To display the Links bar, a handy place to keep your favorite Web sites, click the View menu, point to Toolbars, and then click Links.",https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Print the current page or active frame.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Automatic URL History saving and retrieval. Add/ Edit/ Organize Favorite Links.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Disable Popup Windows.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,It's Easy to Get and Send Mail. Have Auto Detection of ONLINE/OFFLINE Status.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Can Dialup with Current Connection. Disconnect from Current Connection and Edit In-place Feature for Web Documents.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,You can watch the time with WebTime clock.,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Edit In-place Feature for Web Documents,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,WebGoo FTP,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,Send SMS Free With WebGoo SMS,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,"You can search file, image, text and Video And Audio Files in computer.",https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,WebGoo,HTML Editor and Design websitePHP Editor,https://www.softpedia.com/get/Internet/Browsers/WebGoo.shtml
Web Browser,Maxthon-3,Online Favorites Service: Access your Favorites content anywhere with Maxthon Online Favorites Service. The encrypted stand-alone Favorites file format can protect your privacy on a shared computer.,https://www.softpedia.com/get/Internet/Browsers/Maxthon-3.shtml
Web Browser,Maxthon-3,Tabbed Browsing: All the web pages are arranged as tabs inside main window to ease your navigation.,https://www.softpedia.com/get/Internet/Browsers/Maxthon-3.shtml
Web Browser,Maxthon-3,"Mouse GesturesHold right mouse button and perform the gestures to access common features such as Back, Forward, Refresh and Close Tab.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-3.shtml
Web Browser,Maxthon-3,Super Drag&Drop: Type the keywords in Address Bar then press Enter to perform a search. Or simply drag & drop a keyword with your mouse.,https://www.softpedia.com/get/Internet/Browsers/Maxthon-3.shtml
Web Browser,Maxthon-3,Ad Hunter: Ad Hunter can efficiently clean up the web pages by stopping Popup Windows and removing Ad Content Blocks.,https://www.softpedia.com/get/Internet/Browsers/Maxthon-3.shtml
Web Browser,Maxthon-3,Fully Customizable: Plugins. Skins. Filter Packs. Multi-language,https://www.softpedia.com/get/Internet/Browsers/Maxthon-3.shtml
Web Browser,Maxthon-Standard,Maxthon Browser's powerful tabbed interface will give you the best browsing experience without taking your taskbar space away. All the web pages are arranged inside Maxthon Browser's main window. Multiple web pages are indicated by tabs for easy navigation.,https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Command your browser just with your mouse! Mouse Gestures are another revolutionary invention among the browsers. With 'Mouse Gestures' enabled, you can use your mouse to command Maxthon easily. And Some people say that it feels like playing KongFu with their mouse.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Maxthon Browser introduces another revolutionary technology to speed up your browsing - the 'Super Drag&Drop'. With 'Super Drag&Drop' enabled, you can open new links by simply dragging and dropping the link on the page. You can also drag&drop to search selected words with the default search engine or open a link in new tab or save the selected content when CTRL is held down.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Maxthon Browser provides a customizable favorites Bar for better access to your ""Links"" or favorites from other folders. You can open all favorites inside a folder. You also have the option to set favorites as ""Most Favorites"" in the favorites side bar and open them when Maxthon Browser starts. Even more options are available from the right click menu.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Popup ads, Flash ads, Floating ads, Image ads... Get enough with all these annoying ads? Here is the solution: AD Hunter. AD Hunter consists of several neat functions to block all kind of ads. You can use the ""Auto Filter"" to block popup ads or setup a ""Filter List"" for more accurate and customized blocking.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Can the Google Bar and other IE Toolbar be installed and used in third party browsers besides IE? Even Google will tell you NO, but we can say YES. In fact, not only the Google Bar is supported. Maxthon Browser can also support a lot of other IE plugins and toolbars like FlashGet Bar, etc.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"With Maxthon Browser, you don't have to start other programs by switching away. Just add them to the Utility Bar and launch them by a single click. You could even set them to start and shut down with Maxthon Browser automatically.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"We care about your privacy. With Maxthon Browser, you can erase all your browsing information easily and even automatically. You can clear your private information such as the browsing history, cookies, cache...etc with a single click. Further more, you can even setup Maxthon Browser to clear all your browsing information automatically when it closes.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Maxthon Browser supports flexible skins to change the look of the browser window. With skins you can change the icons, colors and backgrounds of Maxthon Browser. If you want, you can also disable them to enable Windows native skinning. There are already 300+ skins created for Maxthon Browser and more are coming. Be sure to visit the Skins site to find out how beautiful Maxthon Browser could be.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"You can further enhance the functionalities of Maxthon Browser with plugins. Besides the IE plugins, Maxthon Browser supports its own even more powerful sidebar and toolbar plugins. There are already 400+ plugins created for Maxthon Browser and more are coming. Be sure to visit the Plugins site to add even more features to Maxthon Browser.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Maxthon-Standard,"Maxthon Browser has full IE compatibility which means you will still have all you have in IE. Maxthon Browser uses very few resources, resulting in an average of 65% less RAM usage compares to IE when having the same large number of pages open.",https://www.softpedia.com/get/Internet/Browsers/Maxthon-Standard.shtml
Web Browser,Slimjet,Smarter and more convenient than the basic password manager in Chrome. Save page link and login data in a form file which let you open your favorite online account with a single click later on.,https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,Slimjet let users customize the toolbar and add/remove additional buttons to quickly access additional features and functionality.,https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,"In Slimjet, you can share the link you visited, a paragraph of text or an image easily on Facebook with a single click on the facebook toolbar button.",https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,"Download any YouTube video to local hard disk in specified resolution and file format (mp4, agp, flv). You can also convert the downloaded video file into mp3 file automatically.",https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,Slimjet includes a Photo Salon in which you cano apply different effects or add beautiful frames to the photos before they are uploaded.,https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,Automatically compress photos to web-optimized resolution so that photos are uploaded up to 20 times faster.,https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,Display current weather condition and weather forecast directly on the browser window.,https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,"Slimjet lets you define short aliases for long URLs which are slow to type and hard to remember. After that, just type the aliases from the omnibox to open the corresponding page.",https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,"Instead of automatically translating a full web page into the current UI language, Slimjet lets you translate a web page or a piece of text between any two specified languages.",https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Slimjet,Slimjet provides many additional options and settings so that you can customize the browser to best suit your personal preference instead of being forced to take everything as it is without any choice.,https://www.softpedia.com/get/Internet/Browsers/Slimjet.shtml
Web Browser,Cent-Browser,Lots of Tab Options,https://www.softpedia.com/get/Internet/Browsers/Cent-Browser.shtml
Web Browser,Cent-Browser,Scrollbale Tab Bar,https://www.softpedia.com/get/Internet/Browsers/Cent-Browser.shtml
Web Browser,Cent-Browser,Incognito Tab,https://www.softpedia.com/get/Internet/Browsers/Cent-Browser.shtml
Web Browser,Cent-Browser,Single Renderer Process,https://www.softpedia.com/get/Internet/Browsers/Cent-Browser.shtml
Web Browser,Cent-Browser,Mouse Gesture,https://www.softpedia.com/get/Internet/Browsers/Cent-Browser.shtml
Web Browser,Deepnet-Explorer,Multi start page: load multiple start pages when you launch your browser;,https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
Web Browser,Deepnet-Explorer,Built-in Pop Blocker: eliminate annoying pop advertising when you visit websites;,https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
Web Browser,Deepnet-Explorer,"Mouse Gestures: use your mouse to move forward/back between pages, refresh your screen, and move to different tabs;",https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
Web Browser,Deepnet-Explorer,built-in Search Engine: type a search term into your browser address bar and click search to view relevant search results;,https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
Web Browser,Deepnet-Explorer,Auto Login: store and retrieve website login details automatically;,https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
Web Browser,Deepnet-Explorer,"Auto Form Fill: automatically fill online forms without typing your details, to save the hassle of repeatedly filling in your details;",https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
Web Browser,Deepnet-Explorer,RSS/Atom News Reader: Subscribe to your favorite news feeds and let the news reader compile and display the latest news on one screen.,https://www.softpedia.com/get/Internet/Browsers/Deepnet-Explorer.shtml
